2019-07-02T08:16:34.505937Z,2,13,position,1,n,0011110001
2019-07-02T08:16:34.506108Z,2,13,payoff,1,n,75
2019-07-02T08:16:34.506386Z,2,13,position,2,n,0111110001
2019-07-02T08:16:34.506552Z,2,13,payoff,2,n,188
2019-07-02T08:16:34.506740Z,2,13,position,3,n,0111010001
2019-07-02T08:16:34.506920Z,2,13,payoff,3,n,168
2019-07-02T08:16:34.507112Z,2,13,position,4,n,0111110001
2019-07-02T08:16:34.507294Z,2,13,payoff,4,n,188
2019-07-02T08:16:34.507464Z,2,13,position,5,n,0111100001
2019-07-02T08:16:34.507669Z,2,13,payoff,5,n,63
2019-07-02T08:16:34.507839Z,2,13,position,6,n,0111110001
2019-07-02T08:16:34.508002Z,2,13,payoff,6,n,188
2019-07-02T08:16:34.508183Z,2,13,position,7,n,0111110101
2019-07-02T08:16:34.508347Z,2,13,payoff,7,n,273
2019-07-02T08:16:34.508511Z,2,13,position,8,n,0111110111
2019-07-02T08:16:34.508672Z,2,13,payoff,8,n,330
2019-07-02T08:16:34.508851Z,2,13,position,9,e,0111110111
2019-07-02T08:16:34.509031Z,2,13,payoff,9,e,330
2019-07-02T08:16:50.730118Z,2,14,position,0,n,0100010000
2019-07-02T08:16:50.730443Z,2,14,payoff,0,n,54
2019-07-02T08:16:50.730672Z,2,14,position,1,n,0000010000
2019-07-02T08:16:50.730885Z,2,14,payoff,1,n,14
2019-07-02T08:16:50.731049Z,2,14,position,2,n,0100010000
2019-07-02T08:16:50.731203Z,2,14,payoff,2,n,54
2019-07-02T08:16:50.731429Z,2,14,position,3,n,0110010000
2019-07-02T08:16:50.731637Z,2,14,payoff,3,n,9
2019-07-02T08:16:50.731822Z,2,14,position,4,n,0100010000
2019-07-02T08:16:50.731982Z,2,14,payoff,4,n,54
2019-07-02T08:16:50.732161Z,2,14,position,5,n,0101010000
2019-07-02T08:16:50.732318Z,2,14,payoff,5,n,84
2019-07-02T08:16:50.732486Z,2,14,position,6,n,0101110000
2019-07-02T08:16:50.732631Z,2,14,payoff,6,n,48
2019-07-02T08:16:50.732809Z,2,14,position,7,n,0101010000
2019-07-02T08:16:50.732972Z,2,14,payoff,7,n,84
2019-07-02T08:16:50.733117Z,2,14,position,8,n,0101010001
2019-07-02T08:16:50.733272Z,2,14,payoff,8,n,6
2019-07-02T08:16:50.733411Z,2,14,position,9,n,0101010000
2019-07-02T08:16:50.733592Z,2,14,payoff,9,n,84
2019-07-02T08:16:50.733747Z,2,14,position,10,e,0101010000
2019-07-02T08:16:50.733887Z,2,14,payoff,10,e,84
2019-07-02T08:16:51.520915Z,3,10,position,0,n,1111011011
2019-07-02T08:16:51.521353Z,3,10,payoff,0,n,43
2019-07-02T08:16:51.521500Z,3,10,position,1,n,1111111011
2019-07-02T08:16:51.521734Z,3,10,payoff,1,n,48
2019-07-02T08:16:51.521917Z,3,10,position,2,n,1111111111
2019-07-02T08:16:51.522054Z,3,10,payoff,2,n,9
2019-07-02T08:16:51.522209Z,3,10,position,3,n,1111111110
2019-07-02T08:16:51.522348Z,3,10,payoff,3,n,28
2019-07-02T08:16:51.522481Z,3,10,position,4,n,1111111010
2019-07-02T08:16:51.522731Z,3,10,payoff,4,n,21
2019-07-02T08:16:51.522888Z,3,10,position,5,n,0111111010
2019-07-02T08:16:51.523030Z,3,10,payoff,5,n,12
2019-07-02T08:16:51.523167Z,3,10,position,6,n,0101111010
2019-07-02T08:16:51.523299Z,3,10,payoff,6,n,26
2019-07-02T08:16:51.523421Z,3,10,position,7,n,0100111010
2019-07-02T08:16:51.523609Z,3,10,payoff,7,n,9
2019-07-02T08:16:51.523751Z,3,10,position,8,n,0100011010
2019-07-02T08:16:51.523892Z,3,10,payoff,8,n,46
2019-07-02T08:16:51.524022Z,3,10,position,9,n,1100011010
2019-07-02T08:16:51.524179Z,3,10,payoff,9,n,8
2019-07-02T08:16:51.524306Z,3,10,position,10,b,0100011010
2019-07-02T08:16:51.524434Z,3,10,payoff,10,b,46
2019-07-02T08:16:51.524562Z,3,10,position,11,n,0110011010
2019-07-02T08:16:51.526780Z,3,10,payoff,11,n,1
2019-07-02T08:16:51.527074Z,3,10,position,12,b,0100011010
2019-07-02T08:16:51.527256Z,3,10,payoff,12,b,46
2019-07-02T08:16:51.527430Z,3,10,position,13,n,0100011011
2019-07-02T08:16:51.527632Z,3,10,payoff,13,n,64
2019-07-02T08:16:51.527784Z,3,10,position,14,e,0100011011
2019-07-02T08:16:51.527925Z,3,10,payoff,14,e,64
2019-07-02T08:17:08.610036Z,2,15,position,0,n,1000101110
2019-07-02T08:17:08.610370Z,2,15,payoff,0,n,134
2019-07-02T08:17:08.610567Z,2,15,position,1,n,1000001110
2019-07-02T08:17:08.610720Z,2,15,payoff,1,n,268
2019-07-02T08:17:08.610857Z,2,15,position,2,n,1000011110
2019-07-02T08:17:08.610999Z,2,15,payoff,2,n,8
2019-07-02T08:17:08.611154Z,2,15,position,3,n,1000001110
2019-07-02T08:17:08.611321Z,2,15,payoff,3,n,268
2019-07-02T08:17:08.611437Z,2,15,position,4,n,0000001110
2019-07-02T08:17:08.611596Z,2,15,payoff,4,n,170
2019-07-02T08:17:08.611739Z,2,15,position,5,n,1000001110
2019-07-02T08:17:08.611867Z,2,15,payoff,5,n,268
2019-07-02T08:17:08.611983Z,2,15,position,6,e,1000001110
2019-07-02T08:17:08.612102Z,2,15,payoff,6,e,268
2019-07-02T08:17:10.113331Z,3,11,position,0,n,1000101000
2019-07-02T08:17:10.113574Z,3,11,payoff,0,n,60
2019-07-02T08:17:10.113725Z,3,11,position,1,n,1010101000
2019-07-02T08:17:10.113879Z,3,11,payoff,1,n,41
2019-07-02T08:17:10.114018Z,3,11,position,2,n,1011101000
2019-07-02T08:17:10.114158Z,3,11,payoff,2,n,95
2019-07-02T08:17:10.114316Z,3,11,position,3,n,1011101010
2019-07-02T08:17:10.114444Z,3,11,payoff,3,n,159
2019-07-02T08:17:10.114601Z,3,11,position,4,n,1011101011
2019-07-02T08:17:10.114736Z,3,11,payoff,4,n,72
2019-07-02T08:17:10.114855Z,3,11,position,5,n,1011101010
2019-07-02T08:17:10.114981Z,3,11,payoff,5,n,159
2019-07-02T08:17:10.115149Z,3,11,position,6,n,1010101010
2019-07-02T08:17:10.115284Z,3,11,payoff,6,n,9
2019-07-02T08:17:10.115398Z,3,11,position,7,n,1011101010
2019-07-02T08:17:10.115510Z,3,11,payoff,7,n,159
2019-07-02T08:17:10.115800Z,3,11,position,8,n,1011001010
2019-07-02T08:17:10.115896Z,3,11,payoff,8,n,155
2019-07-02T08:17:10.116036Z,3,11,position,9,n,1011101010
2019-07-02T08:17:10.116140Z,3,11,payoff,9,n,159
2019-07-02T08:17:10.116267Z,3,11,position,10,n,0011101010
2019-07-02T08:17:10.116389Z,3,11,payoff,10,n,18
2019-07-02T08:17:10.116530Z,3,11,position,11,n,1011101010
2019-07-02T08:17:10.116659Z,3,11,payoff,11,n,159
2019-07-02T08:17:10.116794Z,3,11,position,12,e,1011101010
2019-07-02T08:17:10.116920Z,3,11,payoff,12,e,159
2019-07-02T08:17:20.218672Z,2,16,position,0,n,0011110011
2019-07-02T08:17:20.218967Z,2,16,payoff,0,n,4
2019-07-02T08:17:20.219198Z,2,16,position,1,n,1011110011
2019-07-02T08:17:20.219396Z,2,16,payoff,1,n,21
2019-07-02T08:17:20.219622Z,2,16,position,2,n,1111110011
2019-07-02T08:17:20.219782Z,2,16,payoff,2,n,47
